,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"Riyadh City Electricity Department
Schedule ""C"" - Pricing Attachment",,,,,,RFx No. 4000069347,,
,,,,,,,,
??? ?????,??? ?????,?????????? ???????,?????????? ?????? ,??????,??????,??? ?????,??? ??????,??????
Item ,Line type ,Short Description ,Long Description,UOM ,Currency,Payment Type,Unit Price           ,QTY
A1,Description,"????? ?????? ????? ???????
","CONSTRUCTION AND MAINTENANCE OF DISTRIBUTION NETWORKS  
   Including providing all necessary manpower, equipment and tools to loading and transporting materials from any designated warehouse by company to work site and perform the work as per the scope of  work and companystandards including getting all required(R.O.W) and permissions to perform the required works and payment of related fees, preparing, updating and submitting of the drawings "" As Built "" on hard and electronic copies, including definition of coordinates, data and photos of related equipment, cables, poles and meters  with at least two digital photos of equpment using SEC unified geographical information system format (ArcGIS/ArcFM) and attributes compatible with Unified Data Model (UDM) and location accuracy of 25 cm and with full compliance of occupational safety and health requirements as per SEC requirments . The statement in this item is applied to all contract items mentioned blow
301010106,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (4) ???? ???? ?????/ ????? ? ?????? ??? ???????? ???????,"Excavation a trench for four (4) LV cables ,and backfilling and compaction with new backfilling materials (as per Municipality requirements) at normal / sandy soil at UNFINISHED / ROUGH AREAS
 ?????? ???? ???? ??? ????? ???? ????? (4) ?????? ?? ???? ????? / ????? ??? ?????? ? ????? ????? ????? ???????? ???? ???? ????? ??? ???????? ???????",M,SAR,Unit Rate,69.00,
301010107,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? ?? (1) ??? (3 ) ???? ???? ?????/ ????? ?????? ??? ???????? ???????,"Excavation a trench for one (1) to three (3) LV cables ,and backfilling and compaction with new backfilling materials at asphalted normal / sandy soil at FINISHED AREAS (as per Municipality requirements)
 ?????? ???? ???? ??? ????? ???? ?? ???? (1) ??? ????? (3 ) ?????? ?? ???? ????? / ????? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ???????? ???????",M,SAR,Unit Rate,72.00,
301010108,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (4) ???? ???? ?????/????? ?????? ??? ???????? ???????,"Excavation a trench for four (4) LV cables ,and backfilling and compaction with new backfilling materials at asphalted normal / sandy soil at FINISHED AREAS (as per Municipality requirements)
?????? ???? ???? ??? ????? ???? ????? (4) ?????? ?? ???? ????? / ????? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ???????? ???????",M,SAR,Unit Rate,87.00,
301010109,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? ?? (1) ??? (3 ) ???? ???? ?????/ ????? ? ?????? ??? ??????? ????? ????? ? ?????,"Excavation a trench for one (1) to three (3) LV cables ,and backfilling and compaction with new backfilling materials (as per MOT requirements) at normal / sandy soil at UNFINISHED / ROUGH AREAS
 ?????? ???? ???? ? ????? ???? ?? ???? (1) ??? ????? (3 ) ?????? ?? ???? ?????/????? ??? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ??????? ????? ????? ? ?????",M,SAR,Unit Rate,63.00,
301010110,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (4) ???? ???? ?????/ ????? ? ?????? ??? ??????? ????? ????? ? ?????,"Excavation a trench for four (4) LV cables ,and backfilling and compaction with new backfilling materials (as per MOT requirements) at normal / sandy soil at UNFINISHED / ROUGH AREAS
 ?????? ???? ???? ? ????? ???? ????? (4) ?????? ?? ???? ?????/????? ??? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ??????? ????? ????? ? ?????",M,SAR,Unit Rate,79.00,
301010111,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? ?? (1) ??? (3) ???? ???? ?????/ ????? ?????? ??? ??????? ????? ????? ? ?????,"Excavation a trench for one (1) to three (3) LV cables ,and backfilling and compaction with new backfilling materials at asphalted normal / sandy soil at FINISHED AREAS (as per MOT requirements)
 ?????? ???? ???? ? ????? ???? ?? ???? (1) ??? ????? (3 ) ?????? ?? ???? ?????/????? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ??????? ????? ????? ? ?????",M,SAR,Unit Rate,77.00,
301010112,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (4) ???? ???? ?????/????? ?????? ??? ??????? ????? ????? ? ?????,"Excavation a trench for four (4) LV cables ,and backfilling and compaction with new backfilling materials at asphalted normal / sandy soil at FINISHED AREAS (as per MOT requirements)
?????? ???? ???? ? ????? ???? ????? (4) ?????? ?? ???? ?????/????? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ??????? ????? ????? ? ?????",M,SAR,Unit Rate,94.00,
301010200,Description,???????? ?????? ????? ????? ??????? ????? ??????? ( ???????? ???????? ) ," EXCAVATION, BACKFILLING AND COMPACTION FOR MV CABLES ( OPEN TRENCH )
( ???????? ?????? ????? ????? ??????? ????? ??????? ( ???????? ????????  ",,,,,
301010201,Breakdown,??????????? ? ????? ?????? ???? ????? ????? ???? (1) ???? ???? ?????/ ????? ? ??????,"Excavation a trench for one (1) MV cable ,and backfilling and compaction with the same excavated materials at normal / sandy soil at UNFINISHED / ROUGH AREAS (no requirements from Municipality / MOT)
 ??????????? ??? ????? ?????? ???? ????? ????? ???? ???? (1) ???? ?? ???? ????? / ????? ??? ?????? ( ????? ??? ??? ???????? ????? ?? ???????  / ????? ????? ? ????? )",M,SAR,Unit Rate,46.00,
301010202,Breakdown,??????????? ? ????? ?????? ???? ????? ????? ???? (2) ???? ???? ?????/????? ? ??????,"Excavation a trench for two (2) MV cables ,and backfilling and compaction with the same excavated materials at normal / sandy soil at UNFINISHED / ROUGH AREAS (no requirements from Municipality / MOT)
??????????? ??? ????? ?????? ???? ????? ????? ???? ????? (2) ???? ?? ???? ????? / ????? ??? ?????? ( ????? ??? ??? ???????? ????? ?? ???????  / ????? ????? ? ????? )",M,SAR,Unit Rate,59.00,
301010203,Breakdown,??????????? ? ????? ?????? ???? ????? ????? ???? (3) ???? ???? ?????/????? ? ??????,"Excavation a trench for three (3) MV cables ,and backfilling and compaction with the same excavated materials at normal / sandy soil at UNFINISHED / ROUGH AREAS (no requirements from Municipality / MOT)
??????????? ??? ????? ?????? ???? ????? ????? ???? ????? (3) ?????? ?? ???? ????? / ????? ??? ?????? ( ????? ??? ??? ???????? ????? ?? ???????  / ????? ????? ? ????? )",M,SAR,Unit Rate,75.00,
301010204,Breakdown,??????????? ? ????? ?????? ???? ????? ????? ???? (4) ???? ???? ?????/????? ? ??????,"Excavation a trench for four (4) MV cables ,and backfilling and compaction with the same excavated materials at normal / sandy soil at UNFINISHED / ROUGH AREAS (no requirements from Municipality / MOT)
??????????? ??? ????? ?????? ???? ????? ????? ???? ????? (4) ?????? ?? ???? ????? / ????? ??? ?????? ( ????? ??? ??? ???????? ????? ?? ???????  / ????? ????? ? ????? )",M,SAR,Unit Rate,93.00,
301010205,Breakdown,??????????? ? ????? ?????? ???? ????? ????? ???? (1) ???? ???? ?????/????? ??????,"Excavation a trench for one (1) MV cable ,and backfilling and compaction with the same excavated materials at asphalted normal / sandy soil at FINISHED AREAS (no requirements from Municipality / MOT)
??????????? ??? ????? ?????? ???? ????? ????? ???? ???? (1) ???? ?? ???? ????? / ????? ?????? ( ????? ??? ??? ???????? ????? ?? ???????  / ????? ????? ? ????? ) ",M,SAR,Unit Rate,52.00,
301010206,Breakdown,??????????? ? ????? ?????? ???? ????? ????? ???? (2) ???? ???? ?????/????? ??????,"Excavation a trench for two (2) MV cables ,and backfilling and compaction with the same excavated materials at asphalted normal / sandy soil at FINISHED AREAS (no requirements from Municipality / MOT)
??????????? ??? ????? ?????? ???? ????? ????? ???? ????? (2) ???? ?? ???? ?????/????? ?????? ( ????? ??? ??? ???????? ????? ?? ??????? / ????? ????? ? ?????)    ",M,SAR,Unit Rate,69.00,
301010207,Breakdown,??????????? ? ????? ?????? ???? ????? ????? ???? (3) ???? ???? ?????/ ????? ??????,"Excavation a trench for three (3) MV cables ,and backfilling and compaction with the same excavated materials at asphalted normal / sandy soil at FINISHED AREAS (no requirements from Municipality / MOT)
??????????? ??? ????? ?????? ???? ????? ????? ???? ????? (3) ?????? ?? ???? ????? / ????? ?????? ( ????? ??? ??? ???????? ????? ?? ???????  / ????? ????? ? ?????  )",M,SAR,Unit Rate,85.00,
301010208,Breakdown,??????????? ? ????? ?????? ???? ????? ????? ???? (4) ???? ???? ?????/????? ??????,"Excavation a trench for four (4) MV cables ,and backfilling and compaction with the same excavated materials at asphalted normal / sandy soil at FINISHED AREAS (no requirements from Municipality / MOT)
 ??????????? ??? ????? ?????? ???? ????? ????? ???? ????? (4) ?????? ?? ???? ?????/????? ?????? ( ????? ??? ??? ???????? ????? ?? ??????? / ????? ????? ? ????? )  ",M,SAR,Unit Rate,103.00,
301010209,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (1) ???? ???? ?????/ ????? ? ?????? ??? ???????? ???????,"Excavation a trench for one (1) MV cable ,and backfilling and compaction with new backfilling materials (as per Municipality requirements) at normal / sandy soil at UNFINISHED / ROUGH AREAS 
?????? ???? ???? ??? ????? ???? ???? (1) ???? ?? ???? ????? / ????? ??? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ???????? ???????",M,SAR,Unit Rate,58.00,
301010210,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (2) ???? ???? ?????/????? ? ?????? ??? ???????? ???????,"Excavation a trench for two (2) MV cables ,and backfilling and compaction with new backfilling materials (as per Municipality requirements) at normal / sandy soil at UNFINISHED / ROUGH AREAS
 ?????? ???? ???? ??? ????? ???? ????? (2) ???? ?? ???? ????? / ????? ??? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ???????? ???????",M,SAR,Unit Rate,71.00,
301010211,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (3) ???? ???? ?????/????? ? ?????? ??? ???????? ???????,"Excavation a trench for three (3) MV cables ,and backfilling and compaction with new backfilling materials (as per Municipality requirements) at normal / sandy soil at UNFINISHED / ROUGH AREAS
 ?????? ???? ???? ??? ????? ???? ????? (3) ?????? ?? ???? ????? / ????? ??? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ???????? ???????",M,SAR,Unit Rate,95.00,
301010212,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (4) ???? ???? ?????/????? ? ?????? ??? ???????? ???????,"Excavation a trench for four (4) MV cables ,and backfilling and compaction with new backfilling materials (as per Municipality requirements) at normal / sandy soil at UNFINISHED / ROUGH AREAS
 ?????? ???? ???? ??? ????? ???? ????? (4) ?????? ?? ???? ????? / ????? ??? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ???????? ???????",M,SAR,Unit Rate,119.00,
301010213,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (1) ???? ???? ?????/????? ?????? ??? ???????? ???????,"Excavation a trench for one (1) MV cable ,and backfilling and compaction with new backfilling materials at asphalted normal / sandy soil at FINISHED AREAS (as per Municipality requirements)
 ?????? ???? ???? ??? ????? ???? ???? (1) ???? ?? ???? ????? / ????? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ???????? ???????",M,SAR,Unit Rate,69.00,
301010214,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (2) ???? ???? ?????/????? ?????? ??? ???????? ???????,"Excavation a trench for two (2) MV cables ,and backfilling and compaction with new backfilling materials at asphalted normal / sandy soil at FINISHED AREAS (as per Municipality requirements)
?????? ???? ???? ??? ????? ???? ????? (2) ???? ?? ???? ????? / ????? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ???????? ???????",M,SAR,Unit Rate,86.00,
301010215,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (3) ???? ???? ?????/????? ?????? ??? ???????? ???????,"Excavation a trench for three (3) MV cables ,and backfilling and compaction with new backfilling materials at asphalted normal / sandy soil at FINISHED AREAS (as per Municipality requirements)
?????? ???? ???? ??? ????? ???? ????? (3) ?????? ?? ???? ?????/????? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ???????? ???????",M,SAR,Unit Rate,110.00,
301010216,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (4) ???? ???? ?????/????? ?????? ??? ???????? ???????,"Excavation a trench for four (4) MV cables ,and backfilling and compaction with new backfilling materials at asphalted normal / sandy soil at FINISHED AREAS (as per Municipality requirements)
?????? ???? ???? ??? ????? ???? ????? (4) ?????? ?? ???? ????? / ????? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ???????? ???????",M,SAR,Unit Rate,133.00,
301010217,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (1) ???? ???? ?????/ ????? ? ?????? ??? ??????? ????? ????? ? ?????,"Excavation a trench for one (1) MV cable ,and backfilling and compaction with new backfilling materials (as per MOT requirements) at normal / sandy soil at UNFINISHED / ROUGH AREAS 
?????? ???? ???? ??? ????? ???? ???? (1) ???? ?? ???? ?????/????? ??? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ??????? ????? ????? ? ?????",M,SAR,Unit Rate,65.00,
301010218,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (2) ???? ???? ?????/????? ? ?????? ??? ??????? ????? ????? ? ?????,"Excavation a trench for two (2) MV cables ,and backfilling and compaction with new backfilling materials (as per MOT requirements) at normal \ sandy soil at UNFINISHED / ROUGH AREAS
 ?????? ???? ???? ??? ????? ???? ????? (2) ???? ???? ?????/????? ??? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ??????? ????? ????? ? ?????",M,SAR,Unit Rate,80.00,
301010219,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (3) ???? ???? ?????/????? ? ?????? ??? ??????? ????? ????? ? ?????,"Excavation a trench for three (3) MV cables ,and backfilling and compaction with new backfilling materials (as per MOT requirements) at normal / sandy soil at UNFINISHED / ROUGH AREAS
 ?????? ???? ???? ??? ????? ???? ????? (3) ?????? ?? ???? ?????/????? ??? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ??????? ????? ????? ? ?????",M,SAR,Unit Rate,104.00,
301010220,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (4) ???? ???? ?????/????? ? ?????? ??? ??????? ????? ????? ? ?????,"Excavation a trench for four (4) MV cables ,and backfilling and compaction with new backfilling materials (as per MOT requirements) at normal / sandy soil at UNFINISHED / ROUGH AREAS
 ?????? ???? ???? ??? ????? ???? ????? (4) ?????? ?? ???? ?????/????? ??? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ??????? ????? ????? ? ?????",M,SAR,Unit Rate,129.00,
301010221,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (1) ???? ???? ?????/????? ?????? ??? ??????? ????? ????? ? ?????,"Excavation a trench for one (1) MV cable ,and backfilling and compaction with new backfilling materials at asphalted normal / sandy soil at FINISHED AREAS (as per MOT requirements)
 ?????? ???? ???? ??? ????? ???? ???? (1) ???? ?? ???? ?????/????? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ??????? ????? ????? ? ?????",M,SAR,Unit Rate,75.00,
301010222,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (2) ???? ???? ?????/????? ?????? ??? ??????? ????? ????? ? ?????,"Excavation a trench for two (2) MV cables ,and backfilling and compaction with new backfilling materials at asphalted normal / sandy soil at FINISHED AREAS (as per MOTrequirements)
?????? ???? ???? ??? ????? ???? ????? (2) ???? ?? ???? ?????/????? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ??????? ????? ????? ? ?????",M,SAR,Unit Rate,95.00,
301010223,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (3) ???? ???? ?????/????? ?????? ??? ??????? ????? ????? ? ?????,"Excavation a trench for three (3) MV cables ,and backfilling and compaction with new backfilling materials at asphalted normal / sandy soil at FINISHED AREAS (as per MOT requirements)
?????? ???? ???? ??? ????? ???? ????? (3) ?????? ?? ???? ?????/????? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ??????? ????? ????? ? ?????",M,SAR,Unit Rate,122.00,
301010224,Breakdown,??????????? ? ????? ?????? ???????? ???? ???? ????? ???? (4) ???? ???? ?????/????? ?????? ??? ??????? ????? ????? ? ?????,"Excavation a trench for four (4) MV cables ,and backfilling and compaction with new backfilling materials at asphalted normal / sandy soil at FINISHED AREAS (as per MOT requirements)
?????? ???? ???? ??? ????? ???? ????? (4) ?????? ?? ???? ????? / ????? ?????? ?????? ????? ????? ???????? ???? ???? ????? ??? ??????? ????? ????? ? ?????",M,SAR,Unit Rate,147.00,
301010300,Description,"?????? ???????? ?????? ???????? ?????? ????? ????? ??????? ????? ??????? ???????? 
( ???????? ???????? ) "," ADDITIONAL ITEMS FOR EXCAVATION, BACKFILLING  AND COMPACTION FOR LV \ MV CABLES WORKS ( OPEN TRENCH )
(?????? ???????? ?????? ???????? ?????? ????? ????? ??????? ????? ??????? ? ??????? ( ???????? ????????)",,,,,
301010301,Breakdown,????? ? ????? ????? ? ???? ???? ????? ????? ?????? ?????? ?? ?????? ???????/??????? ????? ??????," Excavation, backfilling and compaction quantities in cubic meter ( M3) with the same excavated materials at normal / sandy soil UNFINISHED / ROUGH AREAS when it is required to lay more than four (4) LV/ MV cables or when it is required to increase the width or depth other than SEC specifications and standards or for splice bits or for surface excavation of temporary cable laying at UNFINISHED / ROUGH AREAS (no requirements from Municipality / MOT)
 ????? ? ????? ????? ? ???? ???? ????? ????? ( ????? ??? ??? ???????? ????? ?? ???????  / ????? ????? ? ????? ) ?????? ?????? ?? ?????? ??????? / ??????? ????? ?????? ?? ??? ???? ????? ????? ?????? ????? ?????? ???? ?? ????? (4) ?????? ??? ????? ?? ????? ??? ?????? ?????? ?????/????? ?? ????????? ???????? ??????? ?? ??????? ????? ?????? ?? ???????? ??????? ?????? ?????? ?????? ?? ??????? ????? ??????",M3,SAR,Unit Rate,114.00,
